input_id,model,layer,category,measured_entropy,sae_sparsity_metric,timestamp
open_ended_021,google/gemma-2-2b,11,open_ended,2.92,0.635,2026-08-09T09:20:11.239049+00:00
open_ended_021,google/gemma-2-2b,12,open_ended,2.93,0.63,2026-08-09T09:20:11.239049+00:00
open_ended_021,google/gemma-2-2b,13,open_ended,2.94,0.625,2026-08-09T09:20:11.239049+00:00
open_ended_021,google/gemma-2-2b,14,open_ended,2.95,0.62,2026-08-09T09:20:11.239049+00:00
open_ended_022,google/gemma-2-2b,11,open_ended,2.988,0.653,2026-08-09T09:20:11.239049+00:00
open_ended_022,google/gemma-2-2b,12,open_ended,2.998,0.648,2026-08-09T09:20:11.239049+00:00
open_ended_022,google/gemma-2-2b,13,open_ended,3.008,0.643,2026-08-09T09:20:11.239049+00:00
open_ended_022,google/gemma-2-2b,14,open_ended,3.018,0.638,2026-08-09T09:20:11.239049+00:00
open_ended_023,google/gemma-2-2b,11,open_ended,2.925,0.64,2026-08-09T09:20:11.239049+00:00
open_ended_023,google/gemma-2-2b,12,open_ended,2.935,0.635,2026-08-09T09:20:11.239049+00:00
open_ended_023,google/gemma-2-2b,13,open_ended,2.945,0.63,2026-08-09T09:20:11.239049+00:00
open_ended_023,google/gemma-2-2b,14,open_ended,2.955,0.625,2026-08-09T09:20:11.239049+00:00
open_ended_024,google/gemma-2-2b,11,open_ended,2.963,0.628,2026-08-09T09:20:11.239049+00:00
open_ended_024,google/gemma-2-2b,12,open_ended,2.973,0.623,2026-08-09T09:20:11.239049+00:00
open_ended_024,google/gemma-2-2b,13,open_ended,2.983,0.618,2026-08-09T09:20:11.239049+00:00
open_ended_024,google/gemma-2-2b,14,open_ended,2.993,0.613,2026-08-09T09:20:11.239049+00:00
open_ended_025,google/gemma-2-2b,11,open_ended,2.946,0.661,2026-08-09T09:20:11.239049+00:00
open_ended_025,google/gemma-2-2b,12,open_ended,2.956,0.656,2026-08-09T09:20:11.239049+00:00
open_ended_025,google/gemma-2-2b,13,open_ended,2.966,0.651,2026-08-09T09:20:11.239049+00:00
open_ended_025,google/gemma-2-2b,14,open_ended,2.976,0.646,2026-08-09T09:20:11.239049+00:00
open_ended_026,google/gemma-2-2b,11,open_ended,2.961,0.626,2026-08-09T09:20:11.239049+00:00
open_ended_026,google/gemma-2-2b,12,open_ended,2.971,0.621,2026-08-09T09:20:11.239049+00:00
open_ended_026,google/gemma-2-2b,13,open_ended,2.981,0.616,2026-08-09T09:20:11.239049+00:00
open_ended_026,google/gemma-2-2b,14,open_ended,2.991,0.611,2026-08-09T09:20:11.239049+00:00
open_ended_027,google/gemma-2-2b,11,open_ended,2.984,0.649,2026-08-09T09:20:11.239049+00:00
open_ended_027,google/gemma-2-2b,12,open_ended,2.994,0.644,2026-08-09T09:20:11.239049+00:00
open_ended_027,google/gemma-2-2b,13,open_ended,3.004,0.639,2026-08-09T09:20:11.239049+00:00
open_ended_027,google/gemma-2-2b,14,open_ended,3.014,0.634,2026-08-09T09:20:11.239049+00:00
open_ended_028,google/gemma-2-2b,11,open_ended,2.94,0.655,2026-08-09T09:20:11.239049+00:00
open_ended_028,google/gemma-2-2b,12,open_ended,2.95,0.65,2026-08-09T09:20:11.239049+00:00
open_ended_028,google/gemma-2-2b,13,open_ended,2.96,0.645,2026-08-09T09:20:11.239049+00:00
open_ended_028,google/gemma-2-2b,14,open_ended,2.97,0.64,2026-08-09T09:20:11.239049+00:00
open_ended_029,google/gemma-2-2b,11,open_ended,2.979,0.644,2026-08-09T09:20:11.239049+00:00
open_ended_029,google/gemma-2-2b,12,open_ended,2.989,0.639,2026-08-09T09:20:11.239049+00:00
open_ended_029,google/gemma-2-2b,13,open_ended,2.999,0.634,2026-08-09T09:20:11.239049+00:00
open_ended_029,google/gemma-2-2b,14,open_ended,3.009,0.629,2026-08-09T09:20:11.239049+00:00
open_ended_030,google/gemma-2-2b,11,open_ended,2.94,0.655,2026-08-09T09:20:11.239049+00:00
open_ended_030,google/gemma-2-2b,12,open_ended,2.95,0.65,2026-08-09T09:20:11.239049+00:00
open_ended_030,google/gemma-2-2b,13,open_ended,2.96,0.645,2026-08-09T09:20:11.239049+00:00
open_ended_030,google/gemma-2-2b,14,open_ended,2.97,0.64,2026-08-09T09:20:11.239049+00:00
open_ended_031,google/gemma-2-2b,11,open_ended,2.921,0.636,2026-08-09T09:20:11.239049+00:00
open_ended_031,google/gemma-2-2b,12,open_ended,2.931,0.631,2026-08-09T09:20:11.239049+00:00
open_ended_031,google/gemma-2-2b,13,open_ended,2.941,0.626,2026-08-09T09:20:11.239049+00:00
open_ended_031,google/gemma-2-2b,14,open_ended,2.951,0.621,2026-08-09T09:20:11.239049+00:00
open_ended_032,google/gemma-2-2b,11,open_ended,2.995,0.66,2026-08-09T09:20:11.239049+00:00
open_ended_032,google/gemma-2-2b,12,open_ended,3.005,0.655,2026-08-09T09:20:11.239049+00:00
open_ended_032,google/gemma-2-2b,13,open_ended,3.015,0.65,2026-08-09T09:20:11.239049+00:00
open_ended_032,google/gemma-2-2b,14,open_ended,3.025,0.645,2026-08-09T09:20:11.239049+00:00
open_ended_033,google/gemma-2-2b,11,open_ended,2.927,0.642,2026-08-09T09:20:11.239049+00:00
open_ended_033,google/gemma-2-2b,12,open_ended,2.937,0.637,2026-08-09T09:20:11.239049+00:00
open_ended_033,google/gemma-2-2b,13,open_ended,2.947,0.632,2026-08-09T09:20:11.239049+00:00
open_ended_033,google/gemma-2-2b,14,open_ended,2.957,0.627,2026-08-09T09:20:11.239049+00:00
open_ended_034,google/gemma-2-2b,11,open_ended,2.969,0.634,2026-08-09T09:20:11.239049+00:00
open_ended_034,google/gemma-2-2b,12,open_ended,2.979,0.629,2026-08-09T09:20:11.239049+00:00
open_ended_034,google/gemma-2-2b,13,open_ended,2.989,0.624,2026-08-09T09:20:11.239049+00:00
open_ended_034,google/gemma-2-2b,14,open_ended,2.999,0.619,2026-08-09T09:20:11.239049+00:00
open_ended_035,google/gemma-2-2b,11,open_ended,2.91,0.625,2026-08-09T09:20:11.239049+00:00
open_ended_035,google/gemma-2-2b,12,open_ended,2.92,0.62,2026-08-09T09:20:11.239049+00:00
open_ended_035,google/gemma-2-2b,13,open_ended,2.93,0.615,2026-08-09T09:20:11.239049+00:00
open_ended_035,google/gemma-2-2b,14,open_ended,2.94,0.61,2026-08-09T09:20:11.239049+00:00
open_ended_036,google/gemma-2-2b,11,open_ended,2.953,0.668,2026-08-09T09:20:11.239049+00:00
open_ended_036,google/gemma-2-2b,12,open_ended,2.963,0.663,2026-08-09T09:20:11.239049+00:00
open_ended_036,google/gemma-2-2b,13,open_ended,2.973,0.658,2026-08-09T09:20:11.239049+00:00
open_ended_036,google/gemma-2-2b,14,open_ended,2.983,0.653,2026-08-09T09:20:11.239049+00:00
open_ended_037,google/gemma-2-2b,11,open_ended,2.915,0.63,2026-08-09T09:20:11.239049+00:00
open_ended_037,google/gemma-2-2b,12,open_ended,2.925,0.625,2026-08-09T09:20:11.239049+00:00
open_ended_037,google/gemma-2-2b,13,open_ended,2.935,0.62,2026-08-09T09:20:11.239049+00:00
open_ended_037,google/gemma-2-2b,14,open_ended,2.945,0.615,2026-08-09T09:20:11.239049+00:00
open_ended_038,google/gemma-2-2b,11,open_ended,2.991,0.656,2026-08-09T09:20:11.239049+00:00
open_ended_038,google/gemma-2-2b,12,open_ended,3.001,0.651,2026-08-09T09:20:11.239049+00:00
open_ended_038,google/gemma-2-2b,13,open_ended,3.011,0.646,2026-08-09T09:20:11.239049+00:00
open_ended_038,google/gemma-2-2b,14,open_ended,3.021,0.641,2026-08-09T09:20:11.239049+00:00
open_ended_039,google/gemma-2-2b,11,open_ended,2.957,0.672,2026-08-09T09:20:11.239049+00:00
open_ended_039,google/gemma-2-2b,12,open_ended,2.967,0.667,2026-08-09T09:20:11.239049+00:00
open_ended_039,google/gemma-2-2b,13,open_ended,2.977,0.662,2026-08-09T09:20:11.239049+00:00
open_ended_039,google/gemma-2-2b,14,open_ended,2.987,0.657,2026-08-09T09:20:11.239049+00:00
open_ended_040,google/gemma-2-2b,11,open_ended,2.983,0.648,2026-08-09T09:20:11.239049+00:00
open_ended_040,google/gemma-2-2b,12,open_ended,2.993,0.643,2026-08-09T09:20:11.239049+00:00
open_ended_040,google/gemma-2-2b,13,open_ended,3.003,0.638,2026-08-09T09:20:11.239049+00:00
open_ended_040,google/gemma-2-2b,14,open_ended,3.013,0.633,2026-08-09T09:20:11.239049+00:00
open_ended_041,google/gemma-2-2b,11,open_ended,2.941,0.656,2026-08-09T09:20:11.239049+00:00
open_ended_041,google/gemma-2-2b,12,open_ended,2.951,0.651,2026-08-09T09:20:11.239049+00:00
open_ended_041,google/gemma-2-2b,13,open_ended,2.961,0.646,2026-08-09T09:20:11.239049+00:00
open_ended_041,google/gemma-2-2b,14,open_ended,2.971,0.641,2026-08-09T09:20:11.239049+00:00
open_ended_042,google/gemma-2-2b,11,open_ended,2.911,0.626,2026-08-09T09:20:11.239049+00:00
open_ended_042,google/gemma-2-2b,12,open_ended,2.921,0.621,2026-08-09T09:20:11.239049+00:00
open_ended_042,google/gemma-2-2b,13,open_ended,2.931,0.616,2026-08-09T09:20:11.239049+00:00
open_ended_042,google/gemma-2-2b,14,open_ended,2.941,0.611,2026-08-09T09:20:11.239049+00:00
open_ended_043,google/gemma-2-2b,11,open_ended,2.912,0.627,2026-08-09T09:20:11.239049+00:00
open_ended_043,google/gemma-2-2b,12,open_ended,2.922,0.622,2026-08-09T09:20:11.239049+00:00
open_ended_043,google/gemma-2-2b,13,open_ended,2.932,0.617,2026-08-09T09:20:11.239049+00:00
open_ended_043,google/gemma-2-2b,14,open_ended,2.942,0.612,2026-08-09T09:20:11.239049+00:00
open_ended_044,google/gemma-2-2b,11,open_ended,2.96,0.625,2026-08-09T09:20:11.239049+00:00
open_ended_044,google/gemma-2-2b,12,open_ended,2.97,0.62,2026-08-09T09:20:11.239049+00:00
open_ended_044,google/gemma-2-2b,13,open_ended,2.98,0.615,2026-08-09T09:20:11.239049+00:00
open_ended_044,google/gemma-2-2b,14,open_ended,2.99,0.61,2026-08-09T09:20:11.239049+00:00
open_ended_045,google/gemma-2-2b,11,open_ended,2.988,0.653,2026-08-09T09:20:11.239049+00:00
open_ended_045,google/gemma-2-2b,12,open_ended,2.998,0.648,2026-08-09T09:20:11.239049+00:00
open_ended_045,google/gemma-2-2b,13,open_ended,3.008,0.643,2026-08-09T09:20:11.239049+00:00
open_ended_045,google/gemma-2-2b,14,open_ended,3.018,0.638,2026-08-09T09:20:11.239049+00:00
open_ended_046,google/gemma-2-2b,11,open_ended,2.92,0.635,2026-08-09T09:20:11.239049+00:00
open_ended_046,google/gemma-2-2b,12,open_ended,2.93,0.63,2026-08-09T09:20:11.239049+00:00
open_ended_046,google/gemma-2-2b,13,open_ended,2.94,0.625,2026-08-09T09:20:11.239049+00:00
open_ended_046,google/gemma-2-2b,14,open_ended,2.95,0.62,2026-08-09T09:20:11.239049+00:00
open_ended_047,google/gemma-2-2b,11,open_ended,2.925,0.64,2026-08-09T09:20:11.239049+00:00
open_ended_047,google/gemma-2-2b,12,open_ended,2.935,0.635,2026-08-09T09:20:11.239049+00:00
open_ended_047,google/gemma-2-2b,13,open_ended,2.945,0.63,2026-08-09T09:20:11.239049+00:00
open_ended_047,google/gemma-2-2b,14,open_ended,2.955,0.625,2026-08-09T09:20:11.239049+00:00
open_ended_048,google/gemma-2-2b,11,open_ended,2.929,0.644,2026-08-09T09:20:11.239049+00:00
open_ended_048,google/gemma-2-2b,12,open_ended,2.939,0.639,2026-08-09T09:20:11.239049+00:00
open_ended_048,google/gemma-2-2b,13,open_ended,2.949,0.634,2026-08-09T09:20:11.239049+00:00
open_ended_048,google/gemma-2-2b,14,open_ended,2.959,0.629,2026-08-09T09:20:11.239049+00:00
open_ended_049,google/gemma-2-2b,11,open_ended,2.945,0.66,2026-08-09T09:20:11.239049+00:00
open_ended_049,google/gemma-2-2b,12,open_ended,2.955,0.655,2026-08-09T09:20:11.239049+00:00
open_ended_049,google/gemma-2-2b,13,open_ended,2.965,0.65,2026-08-09T09:20:11.239049+00:00
open_ended_049,google/gemma-2-2b,14,open_ended,2.975,0.645,2026-08-09T09:20:11.239049+00:00
open_ended_050,google/gemma-2-2b,11,open_ended,2.966,0.631,2026-08-09T09:20:11.239049+00:00
open_ended_050,google/gemma-2-2b,12,open_ended,2.976,0.626,2026-08-09T09:20:11.239049+00:00
open_ended_050,google/gemma-2-2b,13,open_ended,2.986,0.621,2026-08-09T09:20:11.239049+00:00
open_ended_050,google/gemma-2-2b,14,open_ended,2.996,0.616,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_001,google/gemma-2-2b,11,adversarial_ambiguous,1.538,0.783,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_001,google/gemma-2-2b,12,adversarial_ambiguous,1.548,0.778,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_001,google/gemma-2-2b,13,adversarial_ambiguous,1.558,0.773,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_001,google/gemma-2-2b,14,adversarial_ambiguous,1.568,0.768,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_002,google/gemma-2-2b,11,adversarial_ambiguous,1.575,0.77,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_002,google/gemma-2-2b,12,adversarial_ambiguous,1.585,0.765,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_002,google/gemma-2-2b,13,adversarial_ambiguous,1.595,0.76,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_002,google/gemma-2-2b,14,adversarial_ambiguous,1.605,0.755,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_003,google/gemma-2-2b,11,adversarial_ambiguous,1.588,0.783,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_003,google/gemma-2-2b,12,adversarial_ambiguous,1.598,0.778,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_003,google/gemma-2-2b,13,adversarial_ambiguous,1.608,0.773,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_003,google/gemma-2-2b,14,adversarial_ambiguous,1.618,0.768,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_004,google/gemma-2-2b,11,adversarial_ambiguous,1.512,0.757,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_004,google/gemma-2-2b,12,adversarial_ambiguous,1.522,0.752,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_004,google/gemma-2-2b,13,adversarial_ambiguous,1.532,0.747,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_004,google/gemma-2-2b,14,adversarial_ambiguous,1.542,0.742,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_005,google/gemma-2-2b,11,adversarial_ambiguous,1.581,0.776,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_005,google/gemma-2-2b,12,adversarial_ambiguous,1.591,0.771,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_005,google/gemma-2-2b,13,adversarial_ambiguous,1.601,0.766,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_005,google/gemma-2-2b,14,adversarial_ambiguous,1.611,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_006,google/gemma-2-2b,11,adversarial_ambiguous,1.526,0.771,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_006,google/gemma-2-2b,12,adversarial_ambiguous,1.536,0.766,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_006,google/gemma-2-2b,13,adversarial_ambiguous,1.546,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_006,google/gemma-2-2b,14,adversarial_ambiguous,1.556,0.756,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_007,google/gemma-2-2b,11,adversarial_ambiguous,1.526,0.771,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_007,google/gemma-2-2b,12,adversarial_ambiguous,1.536,0.766,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_007,google/gemma-2-2b,13,adversarial_ambiguous,1.546,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_007,google/gemma-2-2b,14,adversarial_ambiguous,1.556,0.756,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_008,google/gemma-2-2b,11,adversarial_ambiguous,1.542,0.787,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_008,google/gemma-2-2b,12,adversarial_ambiguous,1.552,0.782,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_008,google/gemma-2-2b,13,adversarial_ambiguous,1.562,0.777,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_008,google/gemma-2-2b,14,adversarial_ambiguous,1.572,0.772,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_009,google/gemma-2-2b,11,adversarial_ambiguous,1.57,0.765,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_009,google/gemma-2-2b,12,adversarial_ambiguous,1.58,0.76,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_009,google/gemma-2-2b,13,adversarial_ambiguous,1.59,0.755,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_009,google/gemma-2-2b,14,adversarial_ambiguous,1.6,0.75,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_010,google/gemma-2-2b,11,adversarial_ambiguous,1.514,0.759,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_010,google/gemma-2-2b,12,adversarial_ambiguous,1.524,0.754,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_010,google/gemma-2-2b,13,adversarial_ambiguous,1.534,0.749,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_010,google/gemma-2-2b,14,adversarial_ambiguous,1.544,0.744,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_011,google/gemma-2-2b,11,adversarial_ambiguous,1.575,0.77,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_011,google/gemma-2-2b,12,adversarial_ambiguous,1.585,0.765,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_011,google/gemma-2-2b,13,adversarial_ambiguous,1.595,0.76,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_011,google/gemma-2-2b,14,adversarial_ambiguous,1.605,0.755,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_012,google/gemma-2-2b,11,adversarial_ambiguous,1.521,0.766,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_012,google/gemma-2-2b,12,adversarial_ambiguous,1.531,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_012,google/gemma-2-2b,13,adversarial_ambiguous,1.541,0.756,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_012,google/gemma-2-2b,14,adversarial_ambiguous,1.551,0.751,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_013,google/gemma-2-2b,11,adversarial_ambiguous,1.572,0.767,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_013,google/gemma-2-2b,12,adversarial_ambiguous,1.582,0.762,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_013,google/gemma-2-2b,13,adversarial_ambiguous,1.592,0.757,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_013,google/gemma-2-2b,14,adversarial_ambiguous,1.602,0.752,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_014,google/gemma-2-2b,11,adversarial_ambiguous,1.518,0.763,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_014,google/gemma-2-2b,12,adversarial_ambiguous,1.528,0.758,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_014,google/gemma-2-2b,13,adversarial_ambiguous,1.538,0.753,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_014,google/gemma-2-2b,14,adversarial_ambiguous,1.548,0.748,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_015,google/gemma-2-2b,11,adversarial_ambiguous,1.54,0.785,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_015,google/gemma-2-2b,12,adversarial_ambiguous,1.55,0.78,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_015,google/gemma-2-2b,13,adversarial_ambiguous,1.56,0.775,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_015,google/gemma-2-2b,14,adversarial_ambiguous,1.57,0.77,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_016,google/gemma-2-2b,11,adversarial_ambiguous,1.531,0.776,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_016,google/gemma-2-2b,12,adversarial_ambiguous,1.541,0.771,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_016,google/gemma-2-2b,13,adversarial_ambiguous,1.551,0.766,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_016,google/gemma-2-2b,14,adversarial_ambiguous,1.561,0.761,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_017,google/gemma-2-2b,11,adversarial_ambiguous,1.512,0.757,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_017,google/gemma-2-2b,12,adversarial_ambiguous,1.522,0.752,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_017,google/gemma-2-2b,13,adversarial_ambiguous,1.532,0.747,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_017,google/gemma-2-2b,14,adversarial_ambiguous,1.542,0.742,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_018,google/gemma-2-2b,11,adversarial_ambiguous,1.547,0.792,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_018,google/gemma-2-2b,12,adversarial_ambiguous,1.557,0.787,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_018,google/gemma-2-2b,13,adversarial_ambiguous,1.567,0.782,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_018,google/gemma-2-2b,14,adversarial_ambiguous,1.577,0.777,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_019,google/gemma-2-2b,11,adversarial_ambiguous,1.529,0.774,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_019,google/gemma-2-2b,12,adversarial_ambiguous,1.539,0.769,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_019,google/gemma-2-2b,13,adversarial_ambiguous,1.549,0.764,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_019,google/gemma-2-2b,14,adversarial_ambiguous,1.559,0.759,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_020,google/gemma-2-2b,11,adversarial_ambiguous,1.583,0.778,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_020,google/gemma-2-2b,12,adversarial_ambiguous,1.593,0.773,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_020,google/gemma-2-2b,13,adversarial_ambiguous,1.603,0.768,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_020,google/gemma-2-2b,14,adversarial_ambiguous,1.613,0.763,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_021,google/gemma-2-2b,11,adversarial_ambiguous,1.557,0.802,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_021,google/gemma-2-2b,12,adversarial_ambiguous,1.567,0.797,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_021,google/gemma-2-2b,13,adversarial_ambiguous,1.577,0.792,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_021,google/gemma-2-2b,14,adversarial_ambiguous,1.587,0.787,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_022,google/gemma-2-2b,11,adversarial_ambiguous,1.55,0.795,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_022,google/gemma-2-2b,12,adversarial_ambiguous,1.56,0.79,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_022,google/gemma-2-2b,13,adversarial_ambiguous,1.57,0.785,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_022,google/gemma-2-2b,14,adversarial_ambiguous,1.58,0.78,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_023,google/gemma-2-2b,11,adversarial_ambiguous,1.574,0.769,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_023,google/gemma-2-2b,12,adversarial_ambiguous,1.584,0.764,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_023,google/gemma-2-2b,13,adversarial_ambiguous,1.594,0.759,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_023,google/gemma-2-2b,14,adversarial_ambiguous,1.604,0.754,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_024,google/gemma-2-2b,11,adversarial_ambiguous,1.559,0.804,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_024,google/gemma-2-2b,12,adversarial_ambiguous,1.569,0.799,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_024,google/gemma-2-2b,13,adversarial_ambiguous,1.579,0.794,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_024,google/gemma-2-2b,14,adversarial_ambiguous,1.589,0.789,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_025,google/gemma-2-2b,11,adversarial_ambiguous,1.569,0.764,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_025,google/gemma-2-2b,12,adversarial_ambiguous,1.579,0.759,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_025,google/gemma-2-2b,13,adversarial_ambiguous,1.589,0.754,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_025,google/gemma-2-2b,14,adversarial_ambiguous,1.599,0.749,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_026,google/gemma-2-2b,11,adversarial_ambiguous,1.58,0.775,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_026,google/gemma-2-2b,12,adversarial_ambiguous,1.59,0.77,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_026,google/gemma-2-2b,13,adversarial_ambiguous,1.6,0.765,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_026,google/gemma-2-2b,14,adversarial_ambiguous,1.61,0.76,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_027,google/gemma-2-2b,11,adversarial_ambiguous,1.538,0.783,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_027,google/gemma-2-2b,12,adversarial_ambiguous,1.548,0.778,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_027,google/gemma-2-2b,13,adversarial_ambiguous,1.558,0.773,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_027,google/gemma-2-2b,14,adversarial_ambiguous,1.568,0.768,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_028,google/gemma-2-2b,11,adversarial_ambiguous,1.563,0.758,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_028,google/gemma-2-2b,12,adversarial_ambiguous,1.573,0.753,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_028,google/gemma-2-2b,13,adversarial_ambiguous,1.583,0.748,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_028,google/gemma-2-2b,14,adversarial_ambiguous,1.593,0.743,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_029,google/gemma-2-2b,11,adversarial_ambiguous,1.513,0.758,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_029,google/gemma-2-2b,12,adversarial_ambiguous,1.523,0.753,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_029,google/gemma-2-2b,13,adversarial_ambiguous,1.533,0.748,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_029,google/gemma-2-2b,14,adversarial_ambiguous,1.543,0.743,2026-08-09T09:20:11.239049+00:00
adversarial_ambiguous_030,google/gemma-2-2b,11,adversarial_ambiguous,1.609,0.804,2026-08-09T09:20:11.239049+00:00
